transaction_id,amount,status,city,branch,date,timestamp
Bangalore_Branch3_0026,1763.99,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch3_0027,4274.07,FAILED,Bangalore,Bangalore_Branch3,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch3_0028,158.08,PENDING,Bangalore,Bangalore_Branch3,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch3_0029,4393.01,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch3_0030,4800.68,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch3_0031,3541.16,PENDING,Bangalore,Bangalore_Branch3,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch3_0032,3677.28,PENDING,Bangalore,Bangalore_Branch3,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch3_0033,3127.81,PENDING,Bangalore,Bangalore_Branch3,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch3_0034,738.95,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch3_0035,2366.79,PENDING,Bangalore,Bangalore_Branch3,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch3_0036,4099.69,PENDING,Bangalore,Bangalore_Branch3,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch3_0037,2803.45,PENDING,Bangalore,Bangalore_Branch3,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch3_0038,3303.86,FAILED,Bangalore,Bangalore_Branch3,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch3_0039,2467.33,FAILED,Bangalore,Bangalore_Branch3,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch3_0040,4095.86,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch3_0041,1795.36,FAILED,Bangalore,Bangalore_Branch3,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch3_0042,4852.35,PENDING,Bangalore,Bangalore_Branch3,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch3_0043,4739.74,FAILED,Bangalore,Bangalore_Branch3,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch3_0044,4356.04,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch3_0045,437.48,FAILED,Bangalore,Bangalore_Branch3,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch3_0046,545.98,FAILED,Bangalore,Bangalore_Branch3,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch3_0047,3223.6,FAILED,Bangalore,Bangalore_Branch3,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch3_0048,416.42,SUCCESS,Bangalore,Bangalore_Branch3,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch3_0049,3481.33,PENDING,Bangalore,Bangalore_Branch3,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch3_0050,4288.91,FAILED,Bangalore,Bangalore_Branch3,2025-05-04,2025-05-07 22:37:55
