transaction_id,amount,status,city,branch,date,timestamp
Bangalore_Branch1_0022,1525.53,FAILED,Bangalore,Bangalore_Branch1,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch1_0023,323.23,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch1_0024,4810.61,FAILED,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0025,1833.3,FAILED,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0026,4404.48,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch1_0027,2350.48,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch1_0028,1170.42,FAILED,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0029,4258.39,FAILED,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0030,1733.97,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0031,2296.38,FAILED,Bangalore,Bangalore_Branch1,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch1_0032,1925.06,PENDING,Bangalore,Bangalore_Branch1,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch1_0033,3661.21,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch1_0034,4135.04,FAILED,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0035,2446.27,PENDING,Bangalore,Bangalore_Branch1,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch1_0036,1499.64,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch1_0037,595.55,PENDING,Bangalore,Bangalore_Branch1,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch1_0038,4148.68,FAILED,Bangalore,Bangalore_Branch1,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch1_0039,2442.26,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch1_0040,3490.59,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-07,2025-05-07 22:37:55
Bangalore_Branch1_0041,4086.01,PENDING,Bangalore,Bangalore_Branch1,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch1_0042,2750.51,FAILED,Bangalore,Bangalore_Branch1,2025-05-06,2025-05-07 22:37:55
Bangalore_Branch1_0043,951.56,PENDING,Bangalore,Bangalore_Branch1,2025-05-01,2025-05-07 22:37:55
Bangalore_Branch1_0044,3882.99,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch1_0045,3169.89,PENDING,Bangalore,Bangalore_Branch1,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch1_0046,1090.16,PENDING,Bangalore,Bangalore_Branch1,2025-05-05,2025-05-07 22:37:55
Bangalore_Branch1_0047,4381.0,FAILED,Bangalore,Bangalore_Branch1,2025-05-03,2025-05-07 22:37:55
Bangalore_Branch1_0048,4762.43,SUCCESS,Bangalore,Bangalore_Branch1,2025-05-02,2025-05-07 22:37:55
Bangalore_Branch1_0049,319.12,PENDING,Bangalore,Bangalore_Branch1,2025-05-04,2025-05-07 22:37:55
Bangalore_Branch1_0050,793.34,PENDING,Bangalore,Bangalore_Branch1,2025-05-07,2025-05-07 22:37:55
