transaction_id,amount,status,city,branch,date,timestamp
Chennai_Branch4_0040,4649.9,PENDING,Chennai,Chennai_Branch4,2025-05-05,2025-05-07 22:37:55
Chennai_Branch4_0041,4622.14,PENDING,Chennai,Chennai_Branch4,2025-05-07,2025-05-07 22:37:55
Chennai_Branch4_0042,1986.09,PENDING,Chennai,Chennai_Branch4,2025-05-02,2025-05-07 22:37:55
Chennai_Branch4_0043,3702.48,PENDING,Chennai,Chennai_Branch4,2025-05-03,2025-05-07 22:37:55
Chennai_Branch4_0044,4130.54,SUCCESS,Chennai,Chennai_Branch4,2025-05-06,2025-05-07 22:37:55
Chennai_Branch4_0045,3827.07,SUCCESS,Chennai,Chennai_Branch4,2025-05-01,2025-05-07 22:37:55
Chennai_Branch4_0046,1955.19,PENDING,Chennai,Chennai_Branch4,2025-05-01,2025-05-07 22:37:55
Chennai_Branch4_0047,4201.2,FAILED,Chennai,Chennai_Branch4,2025-05-01,2025-05-07 22:37:55
Chennai_Branch4_0048,2178.6,PENDING,Chennai,Chennai_Branch4,2025-05-05,2025-05-07 22:37:55
Chennai_Branch4_0049,1511.58,SUCCESS,Chennai,Chennai_Branch4,2025-05-04,2025-05-07 22:37:55
Chennai_Branch4_0050,993.95,FAILED,Chennai,Chennai_Branch4,2025-05-05,2025-05-07 22:37:55
