transaction_id,amount,status,city,branch,date,timestamp
Chennai_Branch3_0034,2915.95,FAILED,Chennai,Chennai_Branch3,2025-05-03,2025-05-07 22:37:55
Chennai_Branch3_0035,1694.96,SUCCESS,Chennai,Chennai_Branch3,2025-05-07,2025-05-07 22:37:55
Chennai_Branch3_0036,4560.67,PENDING,Chennai,Chennai_Branch3,2025-05-04,2025-05-07 22:37:55
Chennai_Branch3_0037,3304.94,FAILED,Chennai,Chennai_Branch3,2025-05-02,2025-05-07 22:37:55
Chennai_Branch3_0038,4845.61,SUCCESS,Chennai,Chennai_Branch3,2025-05-04,2025-05-07 22:37:55
Chennai_Branch3_0039,2745.91,PENDING,Chennai,Chennai_Branch3,2025-05-05,2025-05-07 22:37:55
Chennai_Branch3_0040,3186.91,FAILED,Chennai,Chennai_Branch3,2025-05-05,2025-05-07 22:37:55
Chennai_Branch3_0041,1844.07,FAILED,Chennai,Chennai_Branch3,2025-05-04,2025-05-07 22:37:55
Chennai_Branch3_0042,448.93,FAILED,Chennai,Chennai_Branch3,2025-05-03,2025-05-07 22:37:55
Chennai_Branch3_0043,4141.39,PENDING,Chennai,Chennai_Branch3,2025-05-02,2025-05-07 22:37:55
Chennai_Branch3_0044,4229.73,PENDING,Chennai,Chennai_Branch3,2025-05-01,2025-05-07 22:37:55
Chennai_Branch3_0045,4800.4,SUCCESS,Chennai,Chennai_Branch3,2025-05-03,2025-05-07 22:37:55
Chennai_Branch3_0046,1560.11,SUCCESS,Chennai,Chennai_Branch3,2025-05-02,2025-05-07 22:37:55
Chennai_Branch3_0047,2254.11,SUCCESS,Chennai,Chennai_Branch3,2025-05-03,2025-05-07 22:37:55
Chennai_Branch3_0048,2658.48,SUCCESS,Chennai,Chennai_Branch3,2025-05-07,2025-05-07 22:37:55
Chennai_Branch3_0049,1332.52,FAILED,Chennai,Chennai_Branch3,2025-05-03,2025-05-07 22:37:55
Chennai_Branch3_0050,1830.41,FAILED,Chennai,Chennai_Branch3,2025-05-02,2025-05-07 22:37:55
