transaction_id,amount,status,city,branch,date,timestamp
Hyderabad_Branch1_0016,1697.52,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch1_0017,2498.47,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0018,2767.67,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0019,3167.76,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch1_0020,3312.13,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch1_0021,1534.75,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch1_0022,1006.26,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch1_0023,3998.39,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch1_0024,4359.58,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch1_0025,3204.25,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch1_0026,2584.94,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch1_0027,3348.63,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch1_0028,2479.65,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch1_0029,2451.15,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch1_0030,3464.04,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0031,3327.96,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch1_0032,3551.74,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch1_0033,831.71,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch1_0034,2339.85,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0035,2109.68,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0036,3157.3,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-02,2025-05-07 22:37:55
Hyderabad_Branch1_0037,1138.17,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-03,2025-05-07 22:37:55
Hyderabad_Branch1_0038,4316.03,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch1_0039,4565.2,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch1_0040,4954.84,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch1_0041,2272.09,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch1_0042,4998.07,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0043,3413.98,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-05,2025-05-07 22:37:55
Hyderabad_Branch1_0044,1524.05,SUCCESS,Hyderabad,Hyderabad_Branch1,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch1_0045,3206.45,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-01,2025-05-07 22:37:55
Hyderabad_Branch1_0046,366.76,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-04,2025-05-07 22:37:55
Hyderabad_Branch1_0047,449.37,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch1_0048,3482.57,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-07,2025-05-07 22:37:55
Hyderabad_Branch1_0049,876.95,FAILED,Hyderabad,Hyderabad_Branch1,2025-05-06,2025-05-07 22:37:55
Hyderabad_Branch1_0050,3764.13,PENDING,Hyderabad,Hyderabad_Branch1,2025-05-05,2025-05-07 22:37:55
